region,MM,PDR,color
chr19-45681297-45682495,0.00441436,0.046841,red
chr19-45737271-45738469,0.465648,0.590361,red
chr19-45753516-45754714,0.174444,0.275862,red
chr19-45826037-45827235,0.19317,0.492813,blue
chr19-45843011-45844209,0.343018,0.515658,red
chr19-45873678-45874876,0.200113,0.293542,red
chr19-45908467-45909665,0.00816604,0.0650685,red
chr19-45909409-45910607,0.00650946,0.0603774,red
chr19-45926626-45927824,0.0130699,0.0824427,red
chr19-45970253-45971451,0.013658,0.0796748,red
chr19-46000121-46001319,0.167892,0.425569,red
chr19-46000731-46001929,0.16944,0.472486,blue
chr19-46009674-46010872,0.0256167,0.0642202,red
chr19-46087902-46089100,0.0771481,0.0743802,green
chr19-46105268-46106466,0.350909,0.5125,red
chr19-46148689-46149887,0.0584806,0.177746,red
chr19-46170502-46171700,0.467603,0.356757,red
chr19-46194741-46195939,0.0117071,0.0723684,red
chr19-46195393-46196591,0.00556279,0.0480519,red
chr19-46233964-46235162,0.484112,0.290837,green
chr19-46235509-46236707,0.900557,0.526899,red
chr19-46272286-46273484,0.0312246,0.0615616,red
chr19-46283663-46284861,0.330332,0.517647,red
chr19-46288773-46289971,0.884688,0.520492,red
chr19-46295862-46297060,0.0616255,0.125413,red
chr19-46318379-46319577,0.55248,0.7075,red
chr19-46366350-46367548,0.0310302,0.203216,red
chr19-46366518-46367716,0.0343857,0.229692,red
chr19-46389178-46390376,0.00981121,0.0706714,red
chr19-46405664-46406862,0.0425136,0.191316,red
chr19-46417838-46419036,0.721383,0.517857,red
chr19-46476606-46477804,0.25509,0.557957,blue
chr19-46497725-46498923,0.0191744,0.0599251,red
chr19-46526125-46527323,0.467136,0.733677,red
chr19-46650039-46651237,0.68544,0.483516,red
chr19-46732009-46733207,0.623083,0.733333,red
chr19-46799303-46800501,0.0836742,0.285714,red
chr19-46849251-46850449,0.224149,0.25082,red
chr19-46916643-46917841,0.413659,0.425466,red
chr19-47103493-47104691,0.0208844,0.111486,red
chr19-47128177-47129375,0.542664,0.522184,red
chr19-47137744-47138942,0.0939664,0.313043,red
chr19-47164197-47165395,0.0096166,0.0779817,red
chr19-47220186-47221384,0.033831,0.163842,red
chr19-47248303-47249501,0.0299244,0.118712,red
chr19-47249940-47251138,0.435811,0.443038,red
chr19-47291653-47292851,0.173118,0.348259,red
chr19-47354051-47355249,0.484,0.341573,red
chr19-47420933-47422131,0.866707,0.431416,red
chr19-47522077-47523275,0.229114,0.495449,red
chr19-47551690-47552888,0.124838,0.329915,red
chr19-47616811-47618009,0.205712,0.223966,red
chr19-47633120-47634318,0.169716,0.292969,red
chr19-47735825-47737023,0.511336,0.42562,red
chr19-47758716-47759914,0.486578,0.482412,red
chr19-47777142-47778340,0.00945378,0.0841346,red
chr19-47812131-47813329,0.515938,0.769231,red
chr19-47834404-47835602,0.561267,0.736967,red
chr19-47851538-47852736,0.213664,0.321131,red
chr19-47922347-47923545,0.108718,0.459948,blue
chr19-47975227-47976425,0.589719,0.368421,green
chr19-47987327-47988525,0.159781,0.277487,red
chr19-48018299-48019497,0.0671386,0.273217,red
chr19-48058915-48060113,0.861992,0.380567,red
chr19-48110453-48111651,0.274679,0.373313,red
chr19-48215600-48216798,0.307273,0.401709,red
chr19-48247779-48248977,0.251921,0.180987,green
chr19-48280829-48282027,0.223345,0.337349,red
chr19-48306748-48307946,0.72466,0.647287,red
chr19-48324097-48325295,0.55607,0.612903,red
chr19-48389456-48390654,0.660986,0.625571,red
chr19-48495229-48496427,0.79159,0.489655,red
chr19-48547112-48548310,0.743407,0.61,red
chr19-48613876-48615074,0.491474,0.486486,red
chr19-48672949-48674147,0.0066896,0.0898876,red
chr19-48673662-48674860,0.137525,0.253112,red
chr19-48744122-48745320,0.901924,0.288,red
chr19-48772359-48773557,0.776417,0.430556,red
chr19-48823134-48824332,0.399269,0.62089,red
chr19-48827582-48828780,0.518891,0.454545,red
chr19-48866652-48867850,0.0092424,0.0691489,red
chr19-48867296-48868494,0.109811,0.125341,green
chr19-48894612-48895810,0.111943,0.173729,red
chr19-48897132-48898330,0.0332509,0.206186,red
chr19-48948030-48949228,0.0452114,0.10177,red
chr19-48963506-48964704,0.926126,0.293737,red
chr19-48968094-48969292,0.855228,0.421053,red
chr19-48971289-48972487,0.131444,0.318584,red
chr19-49016248-49017446,0.114259,0.413631,blue
chr19-49054332-49055530,0.506299,0.521385,red
chr19-49109000-49110198,0.839269,0.545692,red
chr19-49116621-49117819,0.677911,0.718797,red
chr19-49121548-49122746,0.00842825,0.0723684,red
chr19-49122595-49123793,0.0383783,0.0415335,red
chr19-49140497-49141695,0.00693897,0.0479452,red
chr19-49149371-49150569,0.0462168,0.0466102,green
chr19-49176066-49177264,0.815561,0.71964,red
chr19-49198232-49199430,0.565647,0.497475,red
chr19-49222780-49223978,0.476262,0.558029,red
chr19-49243780-49244978,0.376785,0.589147,red
chr19-49249968-49251166,0.512165,0.535368,red
chr19-49257816-49259014,0.750322,0.548611,red
chr19-49258449-49259647,0.831492,0.487738,red
chr19-49314079-49315277,0.103708,0.336523,red
chr19-49339737-49340935,0.245748,0.426829,red
chr19-49371691-49372889,0.559839,0.594444,red
chr19-49374649-49375847,0.288952,0.283267,red
chr19-49401792-49402990,0.912083,0.412587,red
chr19-49402307-49403505,0.423132,0.338374,red
chr19-49435939-49437137,0.11708,0.0695652,green
chr19-49457186-49458384,0.086405,0.141631,red
chr19-49467558-49468756,0.579581,0.114162,green
chr19-49495705-49496903,0.0125,0.0492537,red
chr19-49496368-49497566,0.0110135,0.0571827,red
chr19-49520140-49521338,0.221723,0.343066,red
chr19-49527392-49528590,0.766315,0.683168,red
chr19-49539875-49541073,0.726467,0.744094,red
chr19-49546141-49547339,0.728025,0.757511,red
chr19-49552165-49553363,0.718664,0.783019,red
chr19-49561919-49563117,0.634869,0.595285,red
chr19-49566926-49568124,0.253412,0.4375,red
chr19-49576000-49577198,0.472261,0.672945,red
chr19-49587680-49588878,0.160817,0.296131,red
chr19-49616618-49617816,0.163743,0.224824,red
chr19-49621646-49622844,0.01352,0.125,red
chr19-49622199-49623397,0.00720415,0.115607,red
chr19-49658483-49659681,0.607079,0.717647,red
chr19-49659998-49661196,0.0306569,0.0941176,red
chr19-49828284-49829482,0.891837,0.458955,red
chr19-49837657-49838855,0.682028,0.43956,red
chr19-49864554-49865752,0.0317179,0.146245,red
chr19-49865851-49867049,0.0258844,0.127941,red
chr19-49890475-49891673,0.701718,0.665625,red
chr19-49926006-49927204,0.0929737,0.407543,blue
chr19-49926500-49927698,0.238467,0.491557,red
chr19-49944610-49945808,0.16384,0.480916,blue
chr19-49954869-49956067,0.142393,0.26443,red
chr19-49955426-49956624,0.156511,0.394584,red
chr19-49976818-49978016,0.15563,0.253448,red
chr19-49989811-49991009,0.240911,0.266082,red
chr19-49998631-49999829,0.225385,0.329143,red
chr19-50014536-50015734,0.377087,0.442815,red
chr19-50029875-50031073,0.617566,0.422287,red
chr19-50083583-50084781,0.110306,0.273517,red
chr19-50083605-50084803,0.126697,0.273517,red
chr19-50093900-50095098,0.00694444,0.0566038,red
chr19-50143260-50144458,0.0157902,0.1,red
chr19-50144382-50145580,0.0583578,0.262987,red
chr19-50167823-50169021,0.0158411,0.0357143,red
chr19-50168861-50170059,0.0614661,0.144904,red
chr19-50179529-50180727,0.0104026,0.0813793,red
chr19-50190921-50192119,0.703756,0.673289,red
chr19-50193373-50194571,0.107329,0.263923,red
chr19-50266389-50267587,0.885328,0.419149,red
chr19-50269391-50270589,0.0112822,0.0888031,red
chr19-50316329-50317527,0.0239198,0.0555556,red
chr19-50320546-50321744,0.00461133,0.0458515,red
chr19-50353416-50354614,0.146973,0.378882,red
chr19-50370624-50371822,0.194723,0.37395,red
chr19-50379682-50380880,0.00889234,0.0587084,red
chr19-50381087-50382285,0.20577,0.321033,red
chr19-50431400-50432598,0.269376,0.321809,red
chr19-50432563-50433761,0.0406083,0.137795,red
chr19-50432598-50433796,0.0414267,0.140562,red
chr19-50464231-50465429,0.729249,0.508197,red
chr19-50527979-50529177,0.00487863,0.0460705,red
chr19-50529005-50530203,0.153118,0.240768,red
chr19-50666254-50667452,0.499198,0.639344,red
chr19-50705902-50707100,0.192183,0.525126,blue
chr19-50832436-50833634,0.10426,0.352526,red
chr19-50868889-50870087,0.840058,0.343137,red
chr19-50878726-50879924,0.333495,0.287172,red
chr19-50886596-50887794,0.110787,0.305419,red
chr19-50921195-50922393,0.365253,0.551487,red
chr19-50935160-50936358,0.0496908,0.213333,red
chr19-50978756-50979954,0.332961,0.37963,red
chr19-50979805-50981003,0.168706,0.346715,red
chr19-51014412-51015610,0.229679,0.28785,red
chr19-51016944-51018142,0.436671,0.791733,red
chr19-51054101-51055299,0.148108,0.410667,blue
chr19-51141104-51142302,0.478007,0.800407,red
chr19-51219997-51221195,0.665253,0.659498,red
chr19-51225586-51226784,0.488783,0.467775,red
chr19-51272721-51273919,0.76264,0.699552,red
chr19-51292672-51293870,0.77606,0.53945,red
chr19-51326842-51328040,0.563769,0.692308,red
chr19-51334581-51335779,0.785558,0.521739,red
chr19-51357171-51358369,0.672103,0.752747,red
chr19-51375505-51376703,0.773838,0.277108,green
chr19-51413796-51414994,0.674591,0.690909,red
chr19-51456146-51457344,0.40208,0.553073,red
chr19-51472030-51473228,0.46893,0.52514,red
chr19-51486873-51488071,0.360717,0.540717,red
chr19-51504662-51505860,0.414577,0.632124,red
chr19-51512639-51513837,0.377261,0.672727,red
chr19-51512639-51513837,0.377261,0.672727,red
chr19-51523084-51524282,0.350678,0.458678,red
chr19-51530761-51531959,0.498532,0.669967,red
chr19-51537950-51539148,0.581386,0.649123,red
chr19-51568169-51569367,0.116812,0.280769,red
chr19-51587304-51588502,0.763401,0.608491,red
chr19-51611429-51612627,0.125417,0.217687,red
chr19-51627165-51628363,0.695089,0.629002,red
chr19-51644558-51645756,0.699688,0.646566,red
chr19-51727354-51728552,0.564784,0.565401,red
chr19-51814102-51815300,0.0951199,0.41573,blue
chr19-51845180-51846378,0.484138,0.783133,red
chr19-51860162-51861360,0.916424,0.269592,red
chr19-51872059-51873257,0.847531,0.395349,red
chr19-51875771-51876969,0.525534,0.761062,red
chr19-51891011-51892209,0.764292,0.704142,red
chr19-51920754-51921952,0.467931,0.688525,red
chr19-51961510-51962708,0.63951,0.655797,red
chr19-52004845-52006043,0.715965,0.52381,red
chr19-52034859-52036057,0.296499,0.468401,red
chr19-52073551-52074749,0.096068,0.0322581,green
chr19-52133390-52134588,0.526047,0.537736,red
chr19-52149856-52151054,0.57178,0.457627,red
chr19-52227023-52228221,0.317035,0.59176,red
chr19-52265013-52266211,0.797812,0.529126,red
chr19-52391006-52392204,0.252379,0.435096,red
chr19-52408066-52409264,0.133966,0.184066,red
chr19-52429473-52430671,0.115984,0.183698,red
chr19-52489881-52491079,0.356353,0.197787,green
chr19-52511251-52512449,0.253602,0.237433,red
chr19-52531625-52532823,0.0646132,0.0790816,green
chr19-52551616-52552814,0.0142299,0.0708861,red
chr19-52598820-52600018,0.234382,0.179487,green
chr19-52642972-52644170,0.136299,0.224,red
chr19-52674698-52675896,0.146054,0.154303,green
chr19-52692292-52693490,0.0233681,0.0965517,red
chr19-52771824-52773022,0.231359,0.339827,red
chr19-52799430-52800628,0.115332,0.21755,red
chr19-52838561-52839759,0.425787,0.348684,red
chr19-52872204-52873402,0.175138,0.270492,red
chr19-52900121-52901319,0.184878,0.283372,red
chr19-52933667-52934865,0.886353,0.329114,red
chr19-52955829-52957027,0.471614,0.402135,red
chr19-53029906-53031104,0.111303,0.218462,red
chr19-53072917-53074115,0.0416514,0.134977,red
chr19-53140141-53141339,0.170075,0.18552,red
chr19-53238109-53239307,0.235616,0.278383,red
chr19-53289818-53291016,0.117046,0.19898,red
chr19-53324687-53325885,0.274002,0.174312,green
chr19-53360674-53361872,0.225391,0.308442,red
chr19-53400615-53401813,0.268048,0.227338,green
chr19-53465916-53467114,0.0242623,0.0966258,red
chr19-53516174-53517372,0.879239,0.469565,red
chr19-53546991-53548189,0.673152,0.663889,red
chr19-53606489-53607687,0.142208,0.21791,red
chr19-53635943-53637141,0.216925,0.274699,red
chr19-53662115-53663313,0.14424,0.137615,green
chr19-53696411-53697609,0.259574,0.237705,red
chr19-53757928-53759126,0.242368,0.385836,red
chr19-53760545-53761743,0.742256,0.669291,red
chr19-53794677-53795875,0.85194,0.592417,red
chr19-53836002-53837200,0.124217,0.17515,red
chr19-53867946-53869144,0.0974647,0.168986,red
chr19-53897403-53898601,0.194554,0.317716,red
chr19-53969989-53971187,0.112392,0.242303,red
chr19-54023278-54024476,0.241666,0.295238,red
chr19-54134310-54135508,0.828947,0.543762,red
chr19-54327399-54328597,0.626234,0.590395,red
chr19-54371660-54372858,0.0174315,0.102293,red
chr19-54384467-54385665,0.039764,0.181384,red
chr19-54411589-54412787,0.0744366,0.38587,blue
chr19-54465294-54466492,0.0986977,0.354167,blue
chr19-54494542-54495740,0.280357,0.637838,blue
chr19-54567009-54568207,0.761579,0.603421,red
chr19-54584436-54585634,0.851337,0.401235,red
chr19-54603908-54605106,0.811566,0.638743,red
chr19-54605145-54606343,0.229623,0.482853,red
chr19-54617837-54619035,0.0889145,0.210069,red
chr19-54618857-54620055,0.153901,0.346618,red
chr19-54644112-54645310,0.864352,0.385417,red
chr19-54663422-54664620,0.0301695,0.11039,red
chr19-54676746-54677944,0.477949,0.69697,red
chr19-54693468-54694666,0.00464161,0.0676779,red
chr19-54693582-54694780,0.00459629,0.0669746,red
chr19-54703610-54704808,0.373958,0.24758,green
chr19-54726652-54727850,0.493885,0.857143,red
chr19-54746442-54747640,0.487052,0.74359,red
chr19-54760929-54762127,0.686419,0.737069,red
chr19-54784841-54786039,0.60747,0.586207,red
chr19-54804067-54805265,0.610526,0.851852,red
chr19-54824211-54825409,0.840057,0.486395,red
chr19-54850223-54851421,0.665856,0.649275,red
chr19-54876366-54877564,0.58571,0.534031,red
chr19-54925700-54926898,0.314389,0.558747,red
chr19-54959065-54960263,0.0445752,0.115847,red
chr19-54974696-54975894,0.00582524,0.0614379,red
chr19-54984213-54985411,0.267317,0.292818,red
chr19-55013013-55014211,0.767197,0.480287,red
chr19-55043008-55044206,0.633829,0.684211,red
chr19-55083818-55085016,0.453196,0.614173,red
chr19-55104113-55105311,0.485597,0.675,red
chr19-55140908-55142106,0.684615,0.574413,red
chr19-55172579-55173777,0.759947,0.601367,red
chr19-55234984-55236182,0.858238,0.621622,red
chr19-55248980-55250178,0.889638,0.554622,red
chr19-55280263-55281461,0.883131,0.482143,red
chr19-55314095-55315293,0.744505,0.653061,red
chr19-55326923-55328121,0.864467,0.529197,red
chr19-55360898-55362096,0.815864,0.645833,red
chr19-55384736-55385934,0.681179,0.52973,red
chr19-55416508-55417706,0.439134,0.755556,red
chr19-55475620-55476818,0.899644,0.381323,red
chr19-55477413-55478611,0.814614,0.429967,red
chr19-55549434-55550632,0.854792,0.446809,red
chr19-55574346-55575544,0.232,0.27451,red
chr19-55586269-55587467,0.481079,0.533784,red
chr19-55628729-55629927,0.0121324,0.102066,red
chr19-55660524-55661722,0.394771,0.594595,red
chr19-55668902-55670100,0.523862,0.799283,red
chr19-55677820-55679018,0.0607507,0.230667,red
chr19-55691611-55692809,0.276886,0.45953,red
chr19-55720626-55721824,0.571119,0.72093,red
chr19-55740434-55741632,0.907404,0.451883,red
chr19-55770165-55771363,0.0674794,0.226981,red
chr19-55791530-55792728,0.21365,0.454206,red
chr19-55794534-55795732,0.45039,0.522727,red
chr19-55836471-55837669,0.781098,0.533063,red
chr19-55850221-55851419,0.00587842,0.0653495,red
chr19-55865881-55867079,0.111988,0.301724,red
chr19-55874430-55875628,0.796165,0.586207,red
chr19-55881543-55882741,0.220614,0.352381,red
chr19-55887204-55888402,0.464165,0.662587,red
chr19-55895768-55896966,0.0951877,0.242731,red
chr19-55896300-55897498,0.0153202,0.0888325,red
chr19-55918947-55920145,0.0767114,0.261682,red
chr19-55954032-55955230,0.0313152,0.199561,red
chr19-55972814-55974012,0.0548466,0.181009,red
chr19-55986699-55987897,0.263143,0.354978,red
chr19-55995371-55996569,0.358391,0.489362,red
chr19-55998934-56000132,0.229059,0.41629,red
chr19-56048258-56049456,0.434372,0.68,red
chr19-56056711-56057909,0.71069,0.679293,red
chr19-56091989-56093187,0.181572,0.366995,red
chr19-56110695-56111893,0.00605214,0.0676692,red
chr19-56112245-56113443,0.44728,0.288618,green
chr19-56115771-56116969,0.113157,0.257009,red
chr19-56135769-56136967,0.0892263,0.2751,red
chr19-56145825-56147023,0.0869565,0.242836,red
chr19-56152418-56153616,0.0119311,0.0605381,red
chr19-56158509-56159707,0.0764526,0.166287,red
chr19-56165431-56166629,0.0127676,0.0669975,red
chr19-56186991-56188189,0.173549,0.155807,green
chr19-56249570-56250768,0.848305,0.472477,red
chr19-56269380-56270578,0.596237,0.688525,red
chr19-56279507-56280705,0.718769,0.631579,red
chr19-56346944-56348142,0.892958,0.463863,red
chr19-56347930-56349128,0.716693,0.536364,red
chr19-56443479-56444677,0.79858,0.670807,red
chr19-56458198-56459396,0.683484,0.752577,red
chr19-56510092-56511290,0.825902,0.725441,red
chr19-56632451-56633649,0.0937683,0.336134,blue
chr19-56651556-56652754,0.0701597,0.201365,red
chr19-56686389-56687587,0.680118,0.807384,red
chr19-56709091-56710289,0.83982,0.607383,red
chr19-56712670-56713868,0.688108,0.571429,red
chr19-56750773-56751971,0.801228,0.616129,red
chr19-56879554-56880752,0.147216,0.324074,red
chr19-56904691-56905889,0.152884,0.397742,red
chr19-56914701-56915899,0.0592593,0.174881,red
chr19-56988501-56989699,0.0919449,0.274737,red
chr19-57018212-57019410,0.182268,0.366044,red
chr19-57049317-57050515,0.119925,0.378766,blue
chr19-57077880-57079078,0.072474,0.202112,red
chr19-57105668-57106866,0.0555989,0.0766551,green
chr19-57153513-57154711,0.363532,0.766404,red
chr19-57182930-57184128,0.239297,0.527531,blue
chr19-57351866-57353064,0.505006,0.448227,red
chr19-57351899-57353097,0.505638,0.447214,red
chr19-57630411-57631609,0.860764,0.592866,red
chr19-57656372-57657570,0.791111,0.45679,red
chr19-57678613-57679811,0.738452,0.507463,red
chr19-57701868-57703066,0.246673,0.367619,red
chr19-57741431-57742629,0.865186,0.533646,red
chr19-57751260-57752458,0.0558464,0.169632,red
chr19-57790853-57792051,0.0118243,0.0621118,red
chr19-57830877-57832075,0.0454636,0.0730337,green
chr19-57861675-57862873,0.0935558,0.104839,green
chr19-57873879-57875077,0.0594483,0.102784,red
chr19-57873934-57875132,0.0589711,0.102725,red
chr19-57873934-57875132,0.0589711,0.102725,red
chr19-57900265-57901463,0.15761,0.117043,green
chr19-57900376-57901574,0.143145,0.108581,green
chr19-57921547-57922745,0.105544,0.178571,red
chr19-57945697-57946895,0.159137,0.209938,red
chr19-57967656-57968854,0.940101,0.240964,green
chr19-57988673-57989871,0.157568,0.378049,red
chr19-57988740-57989938,0.163063,0.368914,red
chr19-57998086-57999284,0.0755947,0.143678,red
chr19-57998090-57999288,0.0755947,0.143678,red
chr19-58010309-58011507,0.112567,0.152249,red
chr19-58037761-58038959,0.143682,0.270833,red
chr19-58067530-58068728,0.865046,0.483553,red
chr19-58090097-58091295,0.0495097,0.0833333,red
